x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
5.250000357627868652e-01,4.028734474559314549e-05,-4.636890590190887451e-01,-9.088353253901004791e-03,-1.953750906977802515e-04,-4.267618060111999512e-01,-8.570076897740364075e-03
5.300000309944152832e-01,4.021461427328176796e-05,-4.626959860324859619e-01,-1.087033376097679138e-02,-8.720334153622388840e-05,-4.258766174316406250e-01,-1.017631776630878448e-02
5.350000262260437012e-01,4.013712532469071448e-05,-4.615229070186614990e-01,-1.264655124396085739e-02,1.936354601639322937e-05,-4.248282909393310547e-01,-1.177737768739461899e-02
5.400000214576721191e-01,4.005904338555410504e-05,-4.601703882217407227e-01,-1.441596075892448425e-02,1.240427809534594417e-04,-4.236176908016204834e-01,-1.337234303355216980e-02
5.450000166893005371e-01,3.997248859377577901e-05,-4.586393237113952637e-01,-1.617751829326152802e-02,2.266064839204773307e-04,-4.222449958324432373e-01,-1.496035605669021606e-02
5.500000119209289551e-01,3.987517629866488278e-05,-4.569303989410400391e-01,-1.793013326823711395e-02,3.267894499003887177e-04,-4.207112789154052734e-01,-1.654052175581455231e-02
5.550000071525573730e-01,3.978001041105017066e-05,-4.550445973873138428e-01,-1.967276260256767273e-02,4.243690345901995897e-04,-4.190170466899871826e-01,-1.811199449002742767e-02
5.600000023841857910e-01,3.967500379076227546e-05,-4.529830217361450195e-01,-2.140434831380844116e-02,5.191081436350941658e-04,-4.171634316444396973e-01,-1.967379078269004822e-02
5.649999976158142090e-01,3.957436638302169740e-05,-4.507466256618499756e-01,-2.312381938099861145e-02,6.108073866926133633e-04,-4.151513874530792236e-01,-2.122512087225914001e-02
5.699999928474426270e-01,3.945335629396140575e-05,-4.483366906642913818e-01,-2.483011595904827118e-02,6.992241833359003067e-04,-4.129816889762878418e-01,-2.276503108441829681e-02
5.749999880790710449e-01,3.933574407710693777e-05,-4.457543492317199707e-01,-2.652214281260967255e-02,7.841688347980380058e-04,-4.106557071208953857e-01,-2.429267950356006622e-02
5.799999833106994629e-01,3.920418748748488724e-05,-4.430010914802551270e-01,-2.819883823394775391e-02,8.654895937070250511e-04,-4.081748127937316895e-01,-2.580709010362625122e-02
5.850000381469726562e-01,3.908317012246698141e-05,-4.400781989097595215e-01,-2.985913492739200592e-02,9.429547935724258423e-04,-4.055402278900146484e-01,-2.730741538107395172e-02
5.900000333786010742e-01,3.894456312991678715e-05,-4.369874298572540283e-01,-3.150192648172378540e-02,1.016417052596807480e-03,-4.027535319328308105e-01,-2.879269421100616455e-02
5.950000286102294922e-01,3.880776057485491037e-05,-4.337302744388580322e-01,-3.312610462307929993e-02,1.085750409401953220e-03,-3.998161256313323975e-01,-3.026202321052551270e-02
6.000000238418579102e-01,3.866013139486312866e-05,-4.303084909915924072e-01,-3.473061695694923401e-02,1.150764059275388718e-03,-3.967297673225402832e-01,-3.171449527144432068e-02
6.050000190734863281e-01,3.851505243801511824e-05,-4.267240762710571289e-01,-3.631438314914703369e-02,1.211354043334722519e-03,-3.934962749481201172e-01,-3.314916789531707764e-02
6.100000143051147461e-01,3.835243114735931158e-05,-4.229788780212402344e-01,-3.787624835968017578e-02,1.267419313080608845e-03,-3.901174068450927734e-01,-3.456509858369827271e-02
6.150000095367431641e-01,3.819885023403912783e-05,-4.190749824047088623e-01,-3.941516205668449402e-02,1.318803522735834122e-03,-3.865951895713806152e-01,-3.596134856343269348e-02
