iter,linear_loss,nonlinear_loss
0,1182.4525387587457,1193.7189912701178
1,293691.9476171292,283847.84065282793
2,1181.7255568455269,1192.9854458781704
3,694.8540251107788,641.6899662575574
4,691.6703416123185,639.0828682067066
5,443.9695336273276,406.61109376411133
6,442.6809683136718,405.5002006575443
7,276.5739728220186,251.36297930294424
8,275.96790685123364,250.83607173189716
9,172.32228070323458,156.58239176337852
10,172.04290108122356,156.34445063496133
11,115.81093959547607,107.4566225119966
12,142.95727157410707,140.9238269061329
13,115.16111464271376,107.03775413963122
14,102.87484742872722,96.90775102934744
15,102.61829590140741,96.72825272282552
16,94.51455061364184,90.24817240990956
17,1505.9966572464684,857.5434859175604
18,94.42690493722888,90.16396210242607
19,82.43507909246789,80.35640771094027
20,76.29411917092229,74.13255692755348
21,76.23839506261183,55.554144756221135
22,76.23783839007783,44.04035013090431
23,76.23783282340935,32.400325047475874
24,76.23783276774267,25.15418164383834
25,76.237832767186,25.09588512438908
26,76.23783276718044,25.095303575384158
27,76.23783276718038,25.095297760035724
28,76.23783276718038,25.095297701882256
29,70.61817316947297,25.09529770130072
30,70.56612749373868,25.095297701294903
31,70.56560745207334,25.095297701294843
32,70.56560225169822,25.095297701294843
33,70.56560219969448,20.37449353483232
34,70.56560219917442,20.3402994688924
35,70.56560219916922,20.339958828924154
36,70.56560219916918,20.339955422654544
37,70.56560219916918,20.339955388591857
38,47570.38292751358,20.33995538825123
39,70.37314909905034,20.339955388247823
40,380.9829880499341,20.33995538824779
41,70.08178195664942,20.33995538824779
42,56.920124344525384,2377.1468081389057
43,57.15394479962909,20.261066759633685
44,53.40927487350532,30.15870662229513
45,49.02225726667916,20.08145014356359
46,41.838470145540484,18.83260575659972
47,49.4861034079183,18.75868531204631
48,41.570451443159804,18.102444186593427
49,39.450664783195855,19.59407675762204
50,25.97624986350669,18.011583078931704
51,19.93632571836096,17.764824899220773
52,48.22113939628793,17.07530219234425
53,19.811766019826514,16.334263898776122
54,17.7425549466492,15.572522499753298
55,18.15008616243729,15.56618942628425
56,16.64269632620484,15.566126223984371
57,21.508240689979353,15.566125591974215
58,16.432871795801088,15.566125585654115
59,15.491619674303871,15.566125585590912
60,15.890426380803106,15.56612558559028
61,14.833431662217745,15.566125585590273
62,13.249350296729489,15.566125585590273
63,12.7345141596495,14.758358127192569
64,12.729568652525625,10.400744918832615
65,12.729519217739814,9.210131026712267
66,12.729518723393983,15.629436703293901
67,12.729518718450525,9.147116193553863
68,12.729518718401092,8.31409513964624
69,12.729518718400595,10.279484139695784
70,12.729518718400591,8.229832397375985
71,12.729518718400591,7.750785006720581
72,9.544150797148363,7.5077337555834225
73,6.567716512798294,6.68969503751492
74,5.555209650007229,7.147155334742111
75,4.838254675542259,6.6399969741602325
76,4.827951637523566,6.4741679754898245
77,4.827615946424437,6.815684874005284
78,4.827604770851109,6.415066299436269
79,4.827604398537094,6.275112695353032
80,4.827604386133165,7.696849179448258
81,4.8276043857199165,6.251111266088097
82,4.8276043857061515,6.090947924608876
83,4.827604385705691,7.073576881117073
84,4.827604385705676,6.068887466689515
85,4.827604385705675,5.959809437765302
86,4.827604385705675,5.911033472363091
87,6585.136363538166,5.737543405920682
88,4.795518552623451,6.0435521016938
89,63.197463834688676,5.718952294367185
90,4.762371005032806,5.66029848678528
91,4.659483649812905,6.029396181322561
92,4.5162164471360775,5.645248046175756
93,4.6632584032707936,5.594652465473078
94,4.496963138449811,6.172903740420848
95,4.471410744712331,5.584199505184069
96,4.88842828055132,5.539632371898772
97,4.455090653463586,5.666997413897953
98,4.4204360898840385,5.522456665157228
99,4.333373286370037,5.401457296073873
100,4.246040188744015,5.339081604857642
101,4.066720444289517,5.317473153869765
102,3.655440565556008,5.095333861894758
103,3.1304956997107203,8.116725268315891
104,1.551248008269435,5.081225530996655
105,0.9267772481673341,4.9874609517444775
106,1.9591285898145496,4.853958444465586
107,0.8907675870493594,4.619344482880398
108,0.7970497405279814,3.553012413817857
109,2.099846284129752,1.9708721374621623
110,0.7763308208209198,0.9217441637494821
111,0.7158620670219715,0.6364122277353823
112,12.111834301893769,0.5289809037984234
113,0.7080102807938422,42.62972175006253
114,0.7289157332051581,0.5243136822276467
115,0.6919069626152201,0.5095438750389126
116,0.6615720431422266,0.43281066199704554
117,0.6414077602231779,0.3595636405739517
118,0.6399866683989179,0.33214555976534593
119,0.6398815234911703,0.3096818909633487
120,0.6398737163972363,0.43942402313718776
121,0.6398731365622818,0.29930914573616424
122,0.6398730934969465,0.2680459089626559
123,0.6398730902984058,0.24883054631761548
124,0.6398730900608443,0.16316392268279473
125,0.6398730900432001,0.14056944298247068
126,0.6398730900418896,0.10757858199437663
127,0.6398730900417924,0.10556388727091978
128,0.639873090041785,0.10507739357987843
129,0.6398730900417846,0.10492702581445522
130,0.6398730900417845,0.10487703485740114
131,0.6398730900417845,0.10486001227232696
132,18.183560896860293,0.10485416859343684
133,0.5671904585906072,0.1048521569254225
134,0.3524986610262086,0.10485146375130902
135,0.3275224859837392,0.10485122482074806
136,0.3247857787516771,0.10485114245427368
137,0.32418062748507515,0.1048511140589856
138,0.32403128491800065,0.1048511042697685
139,0.32399350707595836,0.10485110089494049
140,0.3239838921884447,0.10485109973146814
141,0.3239814413047723,0.10485109933036081
142,0.3239808163161853,0.10485109919207873
143,0.3239806569247291,0.10485109914440605
144,0.323980616273929,0.1048510991279709
145,0.3239806059063826,0.1048510991223048
146,0.32398060326224765,0.10485109912035143
147,0.32398060258788824,0.10485109911967812
148,0.32398060241589977,0.10485109911944591
149,0.3239806023720359,0.10485109911936581
150,0.3239806023608489,0.10485109911933825
151,0.3239806023579957,0.10485109911932868
152,0.32398060235726805,26.60975472753294
153,0.32398060235708254,0.10139881135573117
154,0.3239806023570353,0.3046749091226689
155,0.32398060235702303,0.0986632850207194
156,0.3239806023570201,0.09671877707156037
157,0.32398060235701925,0.09492047884897822
158,0.3239806023570189,0.09078019944541166
159,0.32398060235701903,0.08845627090545398
160,0.29786109423264784,0.08556324474599762
161,0.2604011888841664,0.07776187951227614
162,44.976126889969,0.06846233154155161
163,0.2529467493894954,0.062013753236180635
164,0.24505200511476133,0.05744706812619784
165,0.21948564748925303,0.05563284713963967
166,0.18603993688328502,0.05533364900417398
167,0.14937608193346083,0.05488033381019042
168,0.1214616756066577,0.05412553083072146
169,0.0893403243614481,0.05333240647842982
170,0.07458942694809434,0.0527297058731814
171,0.06756062115404161,0.05191481999347867
172,0.06304178418452963,0.05076940405788869
173,0.060330001238408336,0.04946081376971415
174,0.059209730454799145,0.04808221152219129
175,0.05765500455235385,0.04656348261860068
176,0.0559455052331584,0.044131208169195364
177,0.05587122737669994,0.04069637189032138
178,0.05529178488504269,0.03710632762863037
179,0.054892202814379225,0.031858593638648326
180,0.054553612504825884,0.021515204418208256
181,0.05335002419083114,0.015746814775614886
182,0.05293184379032428,0.01243384396452473
183,0.052632740268486015,0.011619948807074402
184,0.052092072905978094,0.011381054000630678
185,0.05115156691259793,0.011199610400330904
186,0.0499037386992516,0.010808007429870741
187,0.04814860547613605,0.010176385480622965
188,0.046267252101542776,0.009372898714963543
189,0.04359311031766018,0.008897655936667713
190,0.04212720535170532,0.00841674609677145
191,0.040649094583949365,0.00818848354382328
192,0.03600716370941547,0.008086133604456444
193,0.028671269720058765,0.007975530574313041
194,0.018274030338821586,0.007822572722339775
195,0.014194212275557685,0.007601107787227802
196,0.012862361405411459,0.007411057613286843
197,0.01251064532468654,0.007289549961852255
198,0.012313902341048288,0.007200100221788
199,0.011613966241422188,0.007141749213883669
200,0.01031659037849804,0.007110178808876139
201,0.010409028949705778,0.00708879692644705
202,0.009670725575675602,0.007059294432620717
203,0.008953538896195783,0.006998573661365903
204,0.00863911876974297,0.006840235678187115
205,0.008492686899735664,0.006486973396585364
206,0.008319791820148113,0.005974721365047303
207,0.00800411588820931,0.005509862810923752
208,0.007626575940051202,0.005138091393783615
209,0.007376458983057398,0.005014653107280639
210,0.007246022470920286,0.004979153865071214
211,0.0072118416894774405,0.00497400978510905
212,0.007189324583587613,0.0049718027629269
213,0.007151509104877806,0.004967490553213844
214,0.007089190372055064,0.004958484232248926
215,0.006959611389197434,0.004945366289555773
216,0.006714344669086678,0.004924810245073872
217,0.0063104403277204684,0.004882517650715532
218,0.005864599724648148,0.004794447798302192
219,0.005424380289305969,0.004666202763670745
220,0.005214317618606084,0.004559705220014836
221,0.0051152415455114515,0.004466239833005037
222,0.00510037704558799,0.004384719212659264
223,0.00508956748115824,0.004369750194274277
224,0.005071568459988269,0.004358651694391495
225,0.005037868298826858,0.004333877253481697
226,0.005003430110276075,0.004287667640015487
227,0.004973761598287238,0.0042037998670263164
228,0.004955477058106363,0.004076975337789125
229,0.004933730653472337,0.003956120340269296
230,0.004885248493349084,0.0038892449831541237
231,0.004799837295031867,0.0038699037422082576
232,0.004667929403359999,0.0038662216709055824
233,0.004979588258860724,0.003865517250602992
234,0.0046354070033078395,0.003864754461319118
235,0.004510030148874227,0.0038625079013995603
236,0.0044285626648704075,0.0038575569997841607
237,0.0043880610214220295,0.003846204631900574
238,0.004364454869499824,0.0038220101396802004
239,0.004328751446771119,0.00377511889723144
240,0.004259119063989656,0.0037015960851528784
241,0.004139693418616509,0.0036215853198893473
242,0.0039914221754614124,0.0035717784123820736
243,0.0039075988204544075,0.003556173264708348
244,0.0038860472536972838,0.0035533615696866183
245,0.003882396665795531,0.003552806386729699
246,0.0038818557573814146,0.003552309339485089
247,0.003881560242206501,0.003550672262719986
248,0.0038809537251301434,0.003545246778818942
249,0.003879596911901877,0.0035334740963620355
250,0.00387645464304265,0.003506352538226054
251,0.00386957463664024,0.003448994714164636
252,0.003854146801425915,0.0033361266020097134
253,0.003822111098287552,0.003140937725421347
254,0.003763707233532577,0.0029136801694038604
255,0.0036831257706431975,0.0027508110544549927
256,0.0037285401816902685,0.002693611488019953
257,0.003662588684888641,0.002683815660864367
258,0.0036067498937194685,0.0026827246039540158
259,0.0035730145150761955,0.0026825387167440967
260,0.0035669062360564364,0.002682359936918384
261,0.003565560316456322,0.002682085312647634
262,0.0035647773640165555,0.0026811917631675277
263,0.0035631572379266844,0.00267937815348989
264,0.0035594116555197953,0.002675607369965564
265,0.00355071668766559,0.0026688278409661608
266,0.003530968971361736,0.0026596104460456372
267,0.0034872529666867746,0.002651878641044534
268,0.0033965546647183316,0.002648316947414375
269,0.0032323876392471042,0.0026475187917569887
270,0.0030054310953309448,0.002647420603171401
271,0.008886944934392342,0.0026474126088911563
272,0.002999741201263287,0.00264740814903327
273,0.0028045086348245573,0.0026473818603277447
274,0.0027119044482411506,0.0026473362274441513
275,0.0026904597473382938,0.002647220530585232
276,0.002687691068653752,0.002646956077311309
277,0.002687426395172097,0.002646339165452115
278,0.0026873395562479066,0.002644907419172873
279,0.002687057798470679,0.002641584225465588
280,0.0026861713625710975,0.002633890255121956
281,0.002684241567939623,0.002616160882075983
282,0.0026801899291776306,0.002575747054050391
283,0.0026730062633503423,0.0024859027038002116
284,0.002662932267584796,0.0023041111862825373
285,0.002654235032072229,0.002049357622866612
286,0.002648715512896201,0.0017085893986820053
287,0.002647534193183872,0.0011386513567321138
288,0.002647352845277193,0.0010505440930380883
289,0.0026473335631027307,0.000937514227659225
290,0.002647329014759883,0.0009072520445290375
291,0.002647323922736396,0.0008559899927590355
292,0.002647296659218249,0.0008323967001998444
293,0.0026472326167885675,0.0008112851364179111
294,0.0026470948430184016,0.0007992398068142122
295,0.0026467586682970483,0.0007948143714557669
296,0.0026459872781419602,0.0007932437442790077
297,0.00264419576424888,0.0007925787896539495
298,0.0026399976779327046,0.000792241828771639
299,0.0026302925964572462,0.0007921829657855471
300,0.0026079604375658224,0.0007921547766797112
301,0.0025574516983423025,0.0007921422187788712
302,0.002447163256589374,0.0007921343134528778
303,0.0022247359667158517,0.0007921192696825852
304,0.001844736907803917,0.0007920911173938333
305,0.0013709024276084719,0.0007920151236283967
306,0.0010129769407123924,0.0007918346903038156
307,0.0008706949592635903,0.0007914145607043924
308,0.0008418116797027043,0.0007904345258550896
309,0.0008381641884124306,0.0007881651315047551
310,0.000837902023711574,0.00078291109442125
311,0.000837881598732984,0.0007708388214299339
312,0.0008378650370490078,0.0007434716279824632
313,0.0008377788630253748,0.0006834452083061841
314,0.0008375695924034343,0.0005644139231733757
315,0.0008369102680403361,0.0003843029994772972
316,0.0008355326508544103,0.00020220228016728603
317,0.0008322435440356756,4.948028389489503e-05
318,0.0008247416145352064,0.00027136885727935934
319,0.0008076432541246544,2.6472206337130518e-05
320,0.0007696857973437567,3.638991198475147e-06
321,0.0006913583394569844,1.68701848654889e-06
322,0.0005428535565115477,6.360581860288668e-07
