x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
2.199999988079071045e-01,8.460004210064653307e-06,-2.456401735544204712e-01,7.721114158630371094e-02,-1.075049745850265026e-03,-2.225371152162551880e-01,6.881499290466308594e-02
2.249999940395355225e-01,8.888157026376575232e-06,-2.535906434059143066e-01,7.708527147769927979e-02,-1.206679386086761951e-03,-2.296328842639923096e-01,6.865161657333374023e-02
2.299999892711639404e-01,9.323942322225775570e-06,-2.615222930908203125e-01,7.689221203327178955e-02,-1.337572350166738033e-03,-2.367086708545684814e-01,6.842897087335586548e-02
2.349999994039535522e-01,9.761793990037404001e-06,-2.694283127784729004e-01,7.663312554359436035e-02,-1.467296853661537170e-03,-2.437583655118942261e-01,6.814824044704437256e-02
2.399999946355819702e-01,1.020942363538779318e-05,-2.773016095161437988e-01,7.630906999111175537e-02,-1.595438690856099129e-03,-2.507760226726531982e-01,6.781057268381118774e-02
2.449999898672103882e-01,1.066019649442750961e-05,-2.851356565952301025e-01,7.592126727104187012e-02,-1.721561886370182037e-03,-2.577557861804962158e-01,6.741712242364883423e-02
2.500000000000000000e-01,1.111409801524132490e-05,-2.929237782955169678e-01,7.547082006931304932e-02,-1.845265040174126625e-03,-2.646918892860412598e-01,6.696905195713043213e-02
2.549999952316284180e-01,1.157644328486640006e-05,-3.006595969200134277e-01,7.495889067649841309e-02,-1.966138835996389389e-03,-2.715786695480346680e-01,6.646751612424850464e-02
2.599999904632568359e-01,1.204209183924831450e-05,-3.083369433879852295e-01,7.438662648200988770e-02,-2.083799568936228752e-03,-2.784106135368347168e-01,6.591366976499557495e-02
2.649999856948852539e-01,1.250709919986547902e-05,-3.159496784210205078e-01,7.375519722700119019e-02,-2.197864698246121407e-03,-2.851823270320892334e-01,6.530866026878356934e-02
2.699999809265136719e-01,1.297249127674149349e-05,-3.234918117523193359e-01,7.306575030088424683e-02,-2.307972637936472893e-03,-2.918885350227355957e-01,6.465364992618560791e-02
2.750000059604644775e-01,1.343899839412188157e-05,-3.309575915336608887e-01,7.231946289539337158e-02,-2.413770882412791252e-03,-2.985241115093231201e-01,6.394974887371063232e-02
2.800000011920928955e-01,1.391510704706888646e-05,-3.383415639400482178e-01,7.151751220226287842e-02,-2.514916472136974335e-03,-3.050839304924011230e-01,6.319816410541534424e-02
2.849999964237213135e-01,1.438994604541221634e-05,-3.456380069255828857e-01,7.066106051206588745e-02,-2.611104864627122879e-03,-3.115632832050323486e-01,6.239997595548629761e-02
2.899999916553497314e-01,1.486350447521544993e-05,-3.528417348861694336e-01,6.975129246711730957e-02,-2.702030120417475700e-03,-3.179571032524108887e-01,6.155634671449661255e-02
2.949999868869781494e-01,1.533676004328299314e-05,-3.599475622177124023e-01,6.878940761089324951e-02,-2.787405159324407578e-03,-3.242609798908233643e-01,6.066841632127761841e-02
2.999999821186065674e-01,1.581153264851309359e-05,-3.669504225254058838e-01,6.777656078338623047e-02,-2.866971306502819061e-03,-3.304705023765563965e-01,5.973732471466064453e-02
3.050000071525573730e-01,1.628479003557004035e-05,-3.738453984260559082e-01,6.671396642923355103e-02,-2.940486883744597435e-03,-3.365809917449951172e-01,5.876416340470314026e-02
3.100000023841857910e-01,1.675499697739724070e-05,-3.806276321411132812e-01,6.560281664133071899e-02,-3.007723949849605560e-03,-3.425884544849395752e-01,5.775006860494613647e-02
3.149999976158142090e-01,1.722641172818839550e-05,-3.872925937175750732e-01,6.444431841373443604e-02,-3.068486228585243225e-03,-3.484886884689331055e-01,5.669618770480155945e-02
3.199999928474426270e-01,1.769433401932474226e-05,-3.938356637954711914e-01,6.323966383934020996e-02,-3.122590482234954834e-03,-3.542777895927429199e-01,5.560360848903656006e-02
3.249999880790710449e-01,1.816311123548075557e-05,-4.002523422241210938e-01,6.199006363749504089e-02,-3.169883741065859795e-03,-3.599517941474914551e-01,5.447344481945037842e-02
3.299999833106994629e-01,1.862839417299255729e-05,-4.065385162830352783e-01,6.069672107696533203e-02,-3.210235387086868286e-03,-3.655071258544921875e-01,5.330680310726165771e-02
3.349999785423278809e-01,1.909235106722917408e-05,-4.126898646354675293e-01,5.936087295413017273e-02,-3.243520157411694527e-03,-3.709401190280914307e-01,5.210480466485023499e-02
3.400000035762786865e-01,1.954948857019189745e-05,-4.187022447586059570e-01,5.798367783427238464e-02,-3.269664710387587547e-03,-3.762472569942474365e-01,5.086850374937057495e-02
3.449999988079071045e-01,2.000911990762688220e-05,-4.245716929435729980e-01,5.656640231609344482e-02,-3.288588020950555801e-03,-3.814253211021423340e-01,4.959904402494430542e-02
3.499999940395355225e-01,2.045899964286945760e-05,-4.302943348884582520e-01,5.511029064655303955e-02,-3.300256794318556786e-03,-3.864709734916687012e-01,4.829749837517738342e-02
