x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01253604390908819,-2.5548907522373664e-19,-0.0018893848517408415,0.009811801703002755,0.0003214140764730007,-0.0017915466985654316,0.009068285762156198
0.04951556604879043,-8.978451719027194e-19,-0.02045486868438566,0.03447394900979962,0.0010760873118906562,-0.018970281994544355,0.0316098377248765
0.1090842587659851,-1.6094964228373856e-18,-0.08184021953257196,0.061774089263497894,0.001292176331251074,-0.07498741003533972,0.055996073302495626
0.1882550990706332,-2.0197745758295133e-18,-0.19780180974437359,0.07746225506902091,-8.671372604237156e-05,-0.17941176198894515,0.06932851522343346
0.2830581304412209,-1.8694807958544172e-18,-0.34537202162457914,0.07158588587834573,-0.0021475402852233366,-0.31065276425292565,0.06333816240537976
0.3887395330218428,-1.1279249071365362e-18,-0.471408269842239,0.04298830637994653,-0.0023530044425823554,-0.42164861161757256,0.03773449821464952
0.49999999999999994,-1.1087186312592427e-20,-0.5211266445384634,-8.971227576633692e-15,-7.690699270618255e-17,-0.46519786963428117,-8.447083134745301e-16
0.6112604669781572,1.1071635845392356e-18,-0.47140826984220324,-0.04298830637995846,0.00235300444258215,-0.42164861161756995,-0.037734498214650206
0.716941869558779,1.8524788262201034e-18,-0.3453720216245316,-0.07158588587834462,0.002147540285223157,-0.31065276425292376,-0.06333816240537889
0.8117449009293667,2.007713090742655e-18,-0.19780180974433914,-0.0774622550690103,8.671372604234123e-05,-0.17941176198894557,-0.06932851522343259
0.8909157412340147,1.6023166866440202e-18,-0.08184021953255673,-0.061774089263486855,-0.001292176331251061,-0.07498741003534079,-0.05599607330249579
0.9504844339512095,8.945543971803716e-19,-0.020454868684381743,-0.03447394900979319,-0.0010760873118906588,-0.018970281994544744,-0.03160983772487695
0.9874639560909118,2.546545778204817e-19,-0.0018893848517404779,-0.009811801703000925,-0.0003214140764730045,-0.0017915466985654904,-0.009068285762156396
1.0,0.0,0.0,0.0,0.0,0.0,0.0
