residual_sq_loss
9.999999999999998890e-01
9.047829814155163852e-01
4.078090016972949483e-01
2.667921027260385936e-01
1.735890880236867773e-01
1.591736316336047619e-01
1.333667100223053792e-01
1.237757694006177134e-01
1.110046738374259323e-01
9.811226965794166144e-02
8.691743110134647621e-02
8.159615923097707224e-02
7.443725053739373709e-02
7.311852311396241366e-02
7.205232804685329784e-02
7.000729233973559951e-02
6.770608773052107232e-02
6.431193268890370018e-02
6.311002558774056470e-02
5.947850743837908988e-02
5.837068836774599034e-02
5.790354183786566855e-02
5.795833736470723530e-02
5.781675379473266707e-02
5.775758969217811151e-02
5.770726714001529756e-02
5.765875503287860859e-02
5.757494911533396487e-02
5.757494911533396487e-02
5.740132675577188509e-02
5.698905612996208597e-02
5.613137208806463080e-02
5.434735966135752216e-02
5.303630002999997622e-02
5.205044113863780547e-02
5.176735848590045125e-02
5.163614706043120200e-02
5.129711790048002013e-02
5.044592229574300368e-02
4.846146594149412790e-02
4.403570667231424679e-02
3.594372004462961095e-02
2.446138382030003250e-02
1.661331778808860030e-02
1.525006117091288159e-02
1.481805872452941764e-02
1.466458446163852909e-02
1.459480103539502298e-02
1.458128013770752622e-02
1.457250783828074533e-02
1.454216048906566312e-02
1.450853050246782641e-02
1.445689291404505042e-02
1.438229985773597022e-02
1.438229985773597022e-02
1.420374189236786253e-02
1.398564640000363873e-02
1.365916175644594707e-02
1.286849717250490403e-02
1.220425717286821587e-02
1.152932157319898517e-02
9.735103494623873269e-03
8.316724948699000600e-03
8.443144712440718916e-03
7.119407490944284697e-03
5.288241802259959802e-03
4.655575649598942684e-03
4.190586426924980228e-03
3.853207111350519937e-03
3.356586775641269907e-03
2.797598355839592699e-03
2.600812421927260146e-03
2.209258178753219660e-03
2.054045263872761751e-03
1.935473763929579805e-03
1.824160515083105526e-03
1.765089329376548022e-03
1.745427252735616639e-03
1.733887685890183120e-03
1.722912668455942346e-03
1.718273200656207124e-03
1.718273200656207124e-03
1.713067026172440926e-03
1.710618954434049493e-03
1.706884633488241340e-03
1.700366634967240276e-03
1.691452630010169223e-03
1.687734788633366923e-03
1.680914305880367625e-03
1.679335049010569590e-03
1.678549200105327807e-03
1.678010455488625078e-03
1.677586726037835329e-03
1.677180929770245073e-03
1.676776259817063528e-03
1.676298161364124864e-03
1.675836487157441983e-03
1.675640883139221200e-03
1.675452161975793473e-03
1.675326615414040460e-03
1.675171284525667822e-03
1.674924720556746375e-03
1.674737287287592080e-03
1.674483567041259481e-03
1.674477667833563794e-03
1.674362524853566410e-03
1.674281741631843947e-03
1.674216973831230137e-03
1.674216973831230137e-03
1.674152064782214898e-03
1.674006069826227934e-03
1.673892887764720635e-03
1.673785944654818895e-03
1.673696934992144813e-03
1.673643479033529039e-03
1.673440502483031526e-03
1.673540720341105178e-03
1.673351619412480730e-03
1.673206622805914045e-03
1.673113568141923859e-03
1.673081595544517871e-03
1.673060487280950267e-03
1.673034816792144013e-03
1.673014937962392012e-03
1.672969964343944604e-03
1.672936929545106987e-03
1.672869450395639626e-03
1.672794109168375528e-03
1.672729798837272342e-03
1.672638305594378091e-03
1.672580536107436773e-03
1.672509701146856478e-03
1.672484566918453711e-03
1.672451351056970965e-03
1.672430271665829296e-03
1.672430271665829296e-03
1.672378975079557651e-03
1.672302450136978549e-03
1.672221712076919341e-03
1.672095041353592387e-03
1.672178362620100256e-03
1.672030446352163694e-03
1.671905665073453564e-03
1.671795810209328239e-03
1.671618979706799343e-03
1.671435974897520112e-03
1.671255462263731596e-03
1.671146179032519151e-03
1.671074362371348897e-03
1.671028178532134789e-03
1.670891399830743036e-03
1.670967218132391038e-03
1.670833601317928650e-03
1.670778256265296243e-03
1.670743597633242514e-03
1.670720014936260449e-03
1.670690665336422307e-03
1.670627824003489189e-03
1.670611341072900623e-03
1.670574605494909177e-03
1.670546022665278475e-03
1.670503185997115761e-03
1.670432349501746461e-03
1.670432349501746461e-03
1.670324172123653812e-03
1.670212598877603019e-03
1.670100547621439181e-03
1.670042645473046377e-03
1.669973021200497464e-03
1.669905268021586653e-03
1.669974849722471706e-03
1.669876304992531707e-03
1.669833874050593529e-03
1.669814865577797739e-03
1.669775756738731869e-03
1.669705523472640512e-03
1.669519342951369294e-03
1.669153154944425605e-03
1.668521204475393715e-03
1.668858994132476053e-03
1.668075602127631158e-03
1.667263560795669225e-03
