residual_sq_loss
9.999999999999998890e-01
7.729633911939545188e-01
2.822195150248524853e-01
2.277333733692925299e-01
1.776830843439570484e-01
1.597833975825093122e-01
1.272524633628129009e-01
1.386300991223095302e-01
1.144770306821446954e-01
1.048098462654908913e-01
1.006609489593654760e-01
9.807848768969651410e-02
9.667168438400609853e-02
9.345863983045803181e-02
9.068243459439719045e-02
8.488485570417872439e-02
7.959655297052979639e-02
7.734765641276715453e-02
7.620874835278150516e-02
7.587654968487689278e-02
7.581874953739366207e-02
7.574675350613223335e-02
7.563636624822089871e-02
7.552227117059631678e-02
7.538486052507624435e-02
7.506964838559415654e-02
7.459164714414213970e-02
7.459164714414213970e-02
7.436563077707421254e-02
7.391684691745278868e-02
7.385790064264514954e-02
7.383681751646135882e-02
7.381804892146209829e-02
7.374767409414675901e-02
7.358699081193054159e-02
7.315404057948417249e-02
7.207055931494700529e-02
6.936330114255727375e-02
6.315737303880422648e-02
5.169294945845314543e-02
5.517829529483300743e-02
4.380877330564670463e-02
3.008581295915954690e-02
1.999689959395413788e-02
1.905615139514628062e-02
1.881832047947538944e-02
1.877993357542407510e-02
1.875865274714396194e-02
1.872902222057267613e-02
1.870835015328392234e-02
1.869883864147059427e-02
1.869308926983709318e-02
1.868791313748410093e-02
1.867371908996117921e-02
1.867371908996117921e-02
1.865210886648970348e-02
1.861063435954966525e-02
1.849360629440093690e-02
1.829187319096214556e-02
1.800024620104902218e-02
1.755617337586878185e-02
1.695858011297065454e-02
1.629113766255238863e-02
1.545546347092671864e-02
1.457890533627436216e-02
1.386428186633906386e-02
1.324411188764001469e-02
1.186735709485692465e-02
1.048032454070322965e-02
1.020099667673498960e-02
9.146100206249506079e-03
9.003650759844787979e-03
8.874844545874003773e-03
8.738868989836239345e-03
8.557454242940036940e-03
8.406910785539435660e-03
8.290793750934059153e-03
8.239573878486174466e-03
8.184587500932597598e-03
8.116341169229652000e-03
8.116341169229652000e-03
7.985778353341473068e-03
7.837191082435031320e-03
8.020906435893810152e-03
7.783170389315660284e-03
7.672806520791762043e-03
7.626738698899945823e-03
7.587007211518545513e-03
7.546979969464508338e-03
7.487251410589586958e-03
7.424329365135747504e-03
7.370955533877009656e-03
7.353377659043482464e-03
7.344235555239930595e-03
7.339652189196213712e-03
7.332012053686058801e-03
7.326507511583482506e-03
7.323338721088085493e-03
7.319689934150862450e-03
7.317661445488975180e-03
7.314082090362832196e-03
7.315384664645294827e-03
7.312748352156486255e-03
7.310930519641052616e-03
7.310673749921394252e-03
7.310533401229204510e-03
7.310431680238030014e-03
7.310146009351969724e-03
7.310146009351969724e-03
7.310154171965540029e-03
7.310039204473427719e-03
7.309933410008524757e-03
7.309849685377167554e-03
7.309799689637649575e-03
7.309748453650385079e-03
7.309638965376422277e-03
7.309544923569493736e-03
7.309425573107432642e-03
7.309293027787229675e-03
7.309168184455336857e-03
7.309084300066395756e-03
7.309020140289217149e-03
7.308977796312060918e-03
7.308953091339050016e-03
7.308918898718353395e-03
7.308648884370789328e-03
7.308707762614143066e-03
7.308570943139288366e-03
7.308425454625899764e-03
7.308283689158348063e-03
7.308167424054920480e-03
7.308044858789860057e-03
7.307616802092296512e-03
7.307548679552807770e-03
7.307130959191207586e-03
7.306976969771477280e-03
7.306976969771477280e-03
7.306812531086351314e-03
7.306697713310474941e-03
7.306485450888834665e-03
7.306028561658303201e-03
7.305500651893444969e-03
7.304546551627265870e-03
7.302703606369179493e-03
7.298511752582002507e-03
7.297276439922305291e-03
7.290338592157100638e-03
7.284957320373382228e-03
7.279668308644805449e-03
7.270353861053707734e-03
7.262057652812124384e-03
7.254874649041586666e-03
7.252112487391112507e-03
7.244567787953640203e-03
7.230397080893006222e-03
7.210202638059934506e-03
7.180273786682333896e-03
7.163871432568045226e-03
7.147827041325308453e-03
7.139729925138783330e-03
7.126358370423585206e-03
7.115042091026891127e-03
7.115042091026891127e-03
7.117548752889437010e-03
7.111133926218321175e-03
7.107138032751736910e-03
7.105558051491098377e-03
7.102404137618588062e-03
7.097567154161585345e-03
7.088417552558193280e-03
7.069471722740979826e-03
7.039131473564562251e-03
7.005184307733774464e-03
6.982848272947834306e-03
6.971219946009719198e-03
6.958062126886432885e-03
6.935524325593266093e-03
6.899885577937737297e-03
6.858652974710437167e-03
6.833598934308158374e-03
6.810589556196917221e-03
6.798903856238222056e-03
6.786776639265142998e-03
6.767491214705851667e-03
6.745662630334704063e-03
6.735735964489029080e-03
6.727410918982539012e-03
6.718618473333682131e-03
6.714130679529948381e-03
6.714130679529948381e-03
6.710208721679620202e-03
6.706031302329894944e-03
6.700926070826626960e-03
6.692971028026527096e-03
6.687754388112115977e-03
6.685696668710755693e-03
6.685163065836984345e-03
6.685025196858083475e-03
6.685001698981811111e-03
6.684990504909107609e-03
6.684970277904123473e-03
6.684917465207956648e-03
6.684831503428808643e-03
6.684720335250214640e-03
6.684693387755609971e-03
6.684632682576619606e-03
6.684616400200783966e-03
6.684598649289890879e-03
6.684569488308746317e-03
6.684526628710591063e-03
6.684611309061120471e-03
6.684519132547112920e-03
6.684501422089186330e-03
6.684497363515467909e-03
6.684496233971461837e-03
6.684494550268196486e-03
6.684494550268196486e-03
6.684490981747751200e-03
6.684488219833827939e-03
6.684487486006397694e-03
6.684487287319925038e-03
6.684487238923441169e-03
6.684487208660517925e-03
6.684487183132383631e-03
6.684487060318549008e-03
6.684487243698877292e-03
6.684487034705178209e-03
6.684487028336820111e-03
6.684487087337876755e-03
6.684487021127672769e-03
6.684487017021111324e-03
6.684487022278956699e-03
6.684487014784642502e-03
6.684487013674616368e-03
6.684487049890434039e-03
6.684487009018159724e-03
6.684487005515648943e-03
6.684487009956955640e-03
6.684487003584056904e-03
6.684487002595797950e-03
6.684487034764923820e-03
6.684486998460156468e-03
6.684486995335560400e-03
6.684486999283083264e-03
6.684486993613710307e-03
6.684486992723507465e-03
6.684487021395736119e-03
6.684486989034512175e-03
6.684486989034512175e-03
6.684486986244737687e-03
6.684486989767145747e-03
6.684486984707515948e-03
6.684486983915547895e-03
6.684487009627052001e-03
6.684486980609186633e-03
6.684486978108633917e-03
6.684486981240608632e-03
6.684486976730759540e-03
6.684486976031707613e-03
6.684486999185538028e-03
6.684486973054179666e-03
6.684486970809923670e-03
6.684486973624087502e-03
6.684486969573196803e-03
6.684486968944254592e-03
6.684486989766878599e-03
6.684486966268054185e-03
6.684486964244517465e-03
6.684486966770493421e-03
