residual_sq_loss
2.917765082990014491e+01
4.414606078920676469e-01
4.223792997890497207e-04
6.041625861791183403e-05
3.384567875535331302e-05
2.494017394316222006e-05
1.911766990677343577e-05
1.478232177230232184e-05
1.147722384369468410e-05
8.936536722707714579e-06
6.973527223379410185e-06
5.451075994952833449e-06
4.266800686415565916e-06
3.343421496078273134e-06
2.622120028060996192e-06
2.057838232370373416e-06
1.615876820777474012e-06
1.269396888185591707e-06
9.975655439450258023e-07
7.841716772294130590e-07
6.165723654893927382e-07
4.848888189007305976e-07
3.813902925537388454e-07
3.000227955053970675e-07
2.360403700116572977e-07
1.857202914156007603e-07
1.461388545597490795e-07
1.150005958349447268e-07
9.050218526659679899e-08
7.122594646916050629e-08
5.605758743801166455e-08
4.412107075914267548e-08
3.472717941898997392e-08
2.733412731812463994e-08
2.151540152496004432e-08
1.693566836736880059e-08
1.333098842172211857e-08
1.049369829307531307e-08
8.260365959537196457e-09
6.502418536477156554e-09
5.118644824861739143e-09
4.029386477376403452e-09
3.171947992247719315e-09
2.496985046430001957e-09
1.965658548324573345e-09
1.547402992975434976e-09
1.218148003024337301e-09
9.589548810407697173e-10
7.549149865252998620e-10
5.942905839517994601e-10
4.678436133472719231e-10
3.683019072653981139e-10
2.899399087873097908e-10
2.282507518610053598e-10
1.796874722840701752e-10
1.414567899477375304e-10
1.113603080752231205e-10
8.766746838085091597e-11
6.901544982227102516e-11
5.433172422254955242e-11
4.277228586377101686e-11
3.367218030351375357e-11
2.650818845766257496e-11
2.086842613838258350e-11
1.642855105784762777e-11
1.293327935608927435e-11
1.018164540980243166e-11
8.015449495750661975e-12
6.310125700855133738e-12
4.967614321510586394e-12
3.910733641053881252e-12
3.078710254749919532e-12
2.423701053187200876e-12
1.908050689469414172e-12
1.502102871381658631e-12
1.182525945685221448e-12
9.309407105087479395e-13
7.328797545177754156e-13
5.769577707431869265e-13
4.542073190112974975e-13
3.575735630007541571e-13
2.814986302686039514e-13
2.216088163865562202e-13
1.744611687698551256e-13
1.373441700978787737e-13
1.081240044850581849e-13
8.512031393695287463e-14
6.701072989453356723e-14
5.275401656830395250e-14
4.153056295337099393e-14
3.269478592354106453e-14
2.573884295071570295e-14
2.026284512991536231e-14
1.595185638749387675e-14
1.255806086040024064e-14
9.886301500443784214e-15
7.782960636139153448e-15
6.127119814612456391e-15
4.823561358906432481e-15
3.797335688498151106e-15
2.989444627751919844e-15
2.353428489435690658e-15
1.852731353281931340e-15
1.458555571296962653e-15
1.148243710517593156e-15
9.039531443572322412e-16
7.116341206274115837e-16
5.602318596974026147e-16
4.410415228995883071e-16
3.472087474732530836e-16
2.733395709298819689e-16
2.151854784858543904e-16
1.694041315730018313e-16
1.333629386164053457e-16
1.049895266966529633e-16
8.265265110267726811e-17
6.506808902554191755e-17
5.122468616364562540e-17
4.032651964871892445e-17
3.174694460785524080e-17
2.499267165031800512e-17
