residual_sq_loss
2.330670721958219893e+00
4.512793340550529109e-02
1.700186456816321818e-05
9.923489788194114284e-06
7.968256793825677424e-06
5.740840404171225782e-06
4.913091051391539561e-06
3.838666003471525250e-06
3.434178101029014430e-06
2.717538574085270154e-06
2.056253996713242925e-06
8.981493345977674017e-07
5.788585173936842416e-07
3.390633621322814395e-07
1.719820008127774371e-07
2.402840149453835382e-08
2.623587514188328847e-09
2.136308105384584467e-11
1.356980478581424217e-14
1.719241386089413227e-18
